n_tokens_title,n_tokens_content,n_unique_tokens,n_non_stop_words,n_non_stop_unique_tokens,num_hrefs,num_self_hrefs,num_imgs,num_videos,average_token_length,num_keywords,data_channel_is_lifestyle,data_channel_is_entertainment,data_channel_is_bus,data_channel_is_socmed,data_channel_is_tech,data_channel_is_world,weekday_is_monday,weekday_is_tuesday,weekday_is_wednesday,weekday_is_thursday,weekday_is_friday,weekday_is_saturday,weekday_is_sunday,is_weekend,LDA_00,LDA_01,LDA_02,LDA_03,LDA_04,global_subjectivity,global_sentiment_polarity,global_rate_positive_words,global_rate_negative_words,rate_positive_words,rate_negative_words,avg_positive_polarity,min_positive_polarity,max_positive_polarity,avg_negative_polarity,min_negative_polarity,max_negative_polarity,title_subjectivity,title_sentiment_polarity,abs_title_subjectivity,abs_title_sentiment_polarity,shares
9.0,303.0,0.462897524866,0.999999994624,0.537634405712,9.0,2.0,8.0,0.0,4.70297029703,7.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.885611666998,0.028575677214,0.0286101127762,0.0286228998588,0.0285796431524,0.383564814815,0.0804398148148,0.046204620462,0.03300330033,0.583333333333,0.416666666667,0.447321428571,0.0333333333333,1.0,-0.236666666667,-0.8,-0.1,0.0,0.0,0.5,0.0,1900
10.0,332.0,0.607902733715,0.999999994872,0.805128200999,9.0,3.0,0.0,0.0,4.78313253012,7.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0285727948406,0.0288641570444,0.778292371412,0.0285722777618,0.135698398941,0.443520609825,0.110043760587,0.039156626506,0.0240963855422,0.619047619048,0.380952380952,0.326103063603,0.0625,0.6,-0.251041666667,-0.5,-0.1,0.0,0.0,0.5,0.0,692
11.0,194.0,0.585492224946,0.999999990476,0.714285707483,5.0,4.0,2.0,0.0,4.62886597938,6.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0335231184212,0.033338155722,0.212363882244,0.0333349886961,0.687439854917,0.490934065934,0.0596153846154,0.0103092783505,0.00515463917526,0.666666666667,0.333333333333,0.45,0.4,0.5,-0.125,-0.125,-0.125,0.9,-0.5,0.4,0.5,1100
8.0,360.0,0.554621847186,0.999999995122,0.736585362261,7.0,7.0,11.0,0.0,4.41944444444,4.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.050003423891,0.0522553847451,0.0502149532803,0.797526205876,0.0500000322078,0.596919191919,0.223879706152,0.0611111111111,0.0111111111111,0.846153846154,0.153846153846,0.406274104683,0.1,1.0,-0.64375,-1.0,-0.3,0.0,0.0,0.5,0.0,1500
10.0,399.0,0.501253131576,0.999999995902,0.647540980953,7.0,6.0,2.0,1.0,4.43609022556,10.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0200765246293,0.219222703251,0.231170487047,0.0200298418828,0.509500443189,0.409415584416,0.0481726606727,0.0325814536341,0.0175438596491,0.65,0.35,0.293268398268,0.136363636364,0.5,-0.342857142857,-0.4,-0.2,0.125,0.0,0.375,0.0,1100
13.0,1045.0,0.450844090913,0.999999998405,0.618819775728,20.0,8.0,1.0,1.0,4.7971291866,7.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0286714992152,0.0285730401178,0.0286176044316,0.0285716255119,0.885566230723,0.392764608216,0.118488847164,0.0401913875598,0.0114832535885,0.777777777778,0.222222222222,0.339311482169,0.1,0.9,-0.19212962963,-0.5,-0.05,0.0,0.0,0.5,0.0,1400
8.0,937.0,0.424731182339,0.999999998077,0.630769229556,29.0,0.0,1.0,0.0,4.51760939168,7.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.885631907743,0.0285735931973,0.0285723791103,0.0285964947951,0.0286256251547,0.530962000962,0.215880851526,0.0672358591249,0.0128068303095,0.84,0.16,0.410599876314,0.05,1.0,-0.374470899471,-1.0,-0.0714285714286,0.0,0.0,0.5,0.0,2500
9.0,293.0,0.639175255535,0.999999994872,0.794871790796,8.0,0.0,1.0,0.0,5.11604095563,8.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.154191970946,0.0250023323121,0.580167336112,0.0250009945314,0.215637366099,0.355772005772,0.169588744589,0.0307167235495,0.0102389078498,0.75,0.25,0.449595959596,0.136363636364,1.0,-0.108333333333,-0.125,-0.1,0.0,0.0,0.5,0.0,840
13.0,468.0,0.542857141664,0.99999999631,0.690036897823,19.0,5.0,14.0,0.0,4.48290598291,8.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.897628285864,0.0250177004674,0.0250656636257,0.0250815073661,0.0272068426773,0.478492633098,0.185167464115,0.0512820512821,0.0192307692308,0.727272727273,0.272727272727,0.392487373737,0.0333333333333,0.85,-0.218518518519,-0.5,-0.05,0.768181818182,0.295454545455,0.268181818182,0.295454545455,1700
11.0,279.0,0.620817841558,0.999999994382,0.735955052045,6.0,2.0,10.0,0.0,4.32616487455,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.020234911903,0.0200058711693,0.315742560199,0.624015040583,0.0200016161464,0.511706349206,0.127976190476,0.0286738351254,0.0250896057348,0.533333333333,0.466666666667,0.554166666667,0.2,1.0,-0.314484126984,-0.5,-0.155555555556,1.0,0.0,0.5,0.0,967
9.0,134.0,0.701492532078,0.999999988506,0.804597691901,2.0,1.0,0.0,1.0,4.35820895522,10.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.020242137474,0.0202671736453,0.126845799179,0.81264418449,0.0200007052118,0.630839646465,0.0800505050505,0.0671641791045,0.0298507462687,0.692307692308,0.307692307692,0.30404040404,0.136363636364,0.5,-0.363888888889,-0.7,-0.1,0.0,0.0,0.5,0.0,4000
12.0,477.0,0.588235292787,0.999999996678,0.707641193662,13.0,3.0,0.0,11.0,4.42767295597,9.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.598341881749,0.0222301030223,0.0222247000395,0.334979372754,0.0222239424358,0.526936026936,0.219191919192,0.0545073375262,0.0083857442348,0.866666666667,0.133333333333,0.449358974359,0.1,1.0,-0.325,-0.5,-0.2,0.0,0.0,0.5,0.0,894
11.0,388.0,0.481481480208,0.999999995495,0.635135132274,17.0,1.0,13.0,1.0,4.35309278351,7.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.028575922523,0.0285736972692,0.594248234626,0.0288549966128,0.319747148969,0.395238095238,0.0418650793651,0.0231958762887,0.0180412371134,0.5625,0.4375,0.321759259259,0.0625,0.9,-0.202380952381,-0.3,-0.1,0.6,0.05,0.1,0.05,1900
13.0,214.0,0.631578944347,0.999999991803,0.80327868194,7.0,2.0,0.0,0.0,4.57943925234,8.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0251926059784,0.170690107696,0.171194851887,0.0250191710066,0.607903263432,0.576071428571,0.191785714286,0.0233644859813,0.00934579439252,0.714285714286,0.285714285714,0.422857142857,0.357142857143,0.5,-0.0982142857143,-0.125,-0.0714285714286,0.0,0.0,0.5,0.0,6100
11.0,620.0,0.524834436217,0.999999997423,0.693298967285,11.0,4.0,1.0,0.0,4.92580645161,5.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0401989456504,0.0400028165979,0.0400924590048,0.0400002849456,0.839705493801,0.558368983957,0.247270499109,0.0338709677419,0.00322580645161,0.913043478261,0.0869565217391,0.430183982684,0.0625,1.0,-0.133333333333,-0.166666666667,-0.1,0.0,0.0,0.5,0.0,2400
8.0,138.0,0.572463763968,0.999999989583,0.593749993815,13.0,3.0,10.0,1.0,7.69565217391,9.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0222223294533,0.567209230839,0.0222223703107,0.366123746334,0.0222223230631,0.625,0.479166666667,0.0434782608696,0.00724637681159,0.857142857143,0.142857142857,0.722222222222,0.333333333333,1.0,-0.5,-0.5,-0.5,0.0,0.0,0.5,0.0,18800
8.0,312.0,0.566343040238,0.999999994118,0.747058819135,3.0,2.0,2.0,0.0,4.52564102564,8.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.89989668077,0.0250018679762,0.0250201210137,0.0250410849906,0.0250402452493,0.455871212121,0.21071969697,0.0448717948718,0.00961538461538,0.823529411765,0.176470588235,0.378528138528,0.0333333333333,1.0,-0.308333333333,-0.4,-0.125,0.0,0.0,0.5,0.0,3700
7.0,171.0,0.624999996094,0.999999989691,0.762886590073,4.0,1.0,2.0,0.0,4.79532163743,10.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0202672640426,0.0200017749456,0.285840219453,0.0200100203964,0.653880721162,0.421164772727,0.182599431818,0.0526315789474,0.00584795321637,0.9,0.1,0.330176767677,0.0625,0.5,-0.05,-0.05,-0.05,0.0,0.0,0.5,0.0,1400
12.0,425.0,0.561151077791,0.999999995816,0.753138072163,5.0,1.0,1.0,1.0,4.75294117647,8.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0250168652778,0.214854378396,0.411133700035,0.323986629537,0.0250084267544,0.446015873016,-0.0539841269841,0.0141176470588,0.0235294117647,0.375,0.625,0.327380952381,0.214285714286,0.5,-0.343888888889,-1.0,-0.1,0.166666666667,-0.166666666667,0.333333333333,0.166666666667,1200
13.0,704.0,0.507267441123,0.999999997549,0.678921566963,20.0,6.0,15.0,2.0,4.44318181818,7.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0285721809146,0.333972541727,0.0285718069442,0.58031161992,0.0285718504943,0.567530345472,0.129636703166,0.0454545454545,0.0170454545455,0.727272727273,0.272727272727,0.383952245671,0.1,1.0,-0.46087962963,-1.0,-0.05,0.0,0.0,0.5,0.0,886
10.0,385.0,0.620689653526,0.999999995833,0.774999996771,7.0,0.0,1.0,0.0,5.27792207792,7.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0285729200467,0.0285905045557,0.884425276034,0.028575869556,0.0298354298073,0.386609336609,0.100741488241,0.0415584415584,0.0207792207792,0.666666666667,0.333333333333,0.355620941558,0.1,0.8,-0.2078125,-0.6,-0.0833333333333,0.5,0.5,0.0,0.5,919
7.0,1110.0,0.448181817774,0.999999998336,0.683860231807,13.0,12.0,1.0,1.0,4.31351351351,7.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0293991154468,0.264124411448,0.0285856489559,0.504899628185,0.172991195965,0.470377374443,0.0633732855929,0.045045045045,0.0306306306306,0.595238095238,0.404761904762,0.370215151515,0.0333333333333,1.0,-0.317454481793,-1.0,-0.05,0.0,0.0,0.5,0.0,1100
9.0,327.0,0.535384613737,0.99999999505,0.6732673234,6.0,3.0,1.0,0.0,4.96636085627,6.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.033337332649,0.0333376955809,0.866652512282,0.0333359805895,0.0333364788982,0.315363636364,0.0764545454545,0.0366972477064,0.0122324159021,0.75,0.25,0.250946969697,0.1,0.5,-0.25,-0.5,-0.125,0.333333333333,0.25,0.166666666667,0.25,896
12.0,915.0,0.468749999477,0.99999999843,0.572998429242,14.0,9.0,20.0,1.0,5.03387978142,9.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.241065081865,0.0222440907807,0.692010568549,0.0222659565299,0.0224143022755,0.397807017544,0.154793233083,0.0327868852459,0.00983606557377,0.769230769231,0.230769230769,0.385829365079,0.0625,1.0,-0.280555555556,-0.625,-0.1,0.0,0.0,0.5,0.0,870
11.0,165.0,0.717791406639,0.999999989011,0.868131858592,3.0,2.0,0.0,1.0,4.30303030303,7.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.629303443962,0.0285720063906,0.0287259453792,0.284826947066,0.0285716572019,1.0,0.0,0.00606060606061,0.0121212121212,0.333333333333,0.666666666667,0.5,0.5,0.5,-0.333333333333,-0.5,-0.166666666667,1.0,0.5,0.5,0.5,3600
9.0,348.0,0.530434781071,0.999999994872,0.712820509165,8.0,4.0,1.0,0.0,4.67816091954,4.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.799997957048,0.0500008070453,0.050000439821,0.0500004560877,0.0500003399979,0.260294117647,0.0245098039216,0.00287356321839,0.014367816092,0.166666666667,0.833333333333,0.7,0.7,0.7,-0.216666666667,-0.5,-0.05,0.5,0.5,0.0,0.5,629
7.0,689.0,0.483063327713,0.999999997525,0.670792077548,29.0,2.0,1.0,0.0,4.82583454282,9.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.452632015665,0.0222380769057,0.0222898747209,0.133539689946,0.369300342763,0.531788465772,0.27014913053,0.0653120464441,0.00290275761974,0.957446808511,0.0425531914894,0.379695526696,0.0333333333333,1.0,-0.15625,-0.1875,-0.125,0.9,0.9,0.4,0.9,3900
11.0,229.0,0.635555552731,0.999999993007,0.762237756907,5.0,2.0,2.0,0.0,4.73362445415,4.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.242587873117,0.0500005163348,0.607406077939,0.0500004999506,0.0500050326592,0.41755952381,0.174503968254,0.0349344978166,0.0131004366812,0.727272727273,0.272727272727,0.329464285714,0.05,0.8,-0.147222222222,-0.291666666667,-0.05,1.0,0.8,0.5,0.8,18300
10.0,214.0,0.624413142608,0.999999991597,0.831932766118,6.0,4.0,1.0,0.0,4.80841121495,5.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0425087205416,0.0400208358656,0.0400009693754,0.0400001321733,0.837469342044,0.472877122877,0.0677738927739,0.0327102803738,0.00934579439252,0.777777777778,0.222222222222,0.192532467532,0.1,0.375,-0.233333333333,-0.3,-0.166666666667,0.0,0.0,0.5,0.0,998
11.0,239.0,0.706896548677,0.99999999375,0.806249994961,15.0,4.0,0.0,0.0,4.89958158996,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.132149036514,0.213637499257,0.0200855021937,0.614127158001,0.020000804035,0.56783625731,0.275365497076,0.0543933054393,0.0167364016736,0.764705882353,0.235294117647,0.470512820513,0.2,0.8,-0.243055555556,-0.5,-0.15,0.575,0.525,0.075,0.525,630
11.0,294.0,0.61805555341,0.999999994505,0.758241754076,7.0,3.0,0.0,0.0,4.59183673469,6.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.033335536145,0.0333354515434,0.365534045762,0.0333342324231,0.534460734127,0.50727994228,-0.0100937950938,0.030612244898,0.030612244898,0.5,0.5,0.272744107744,0.136363636364,0.5,-0.25462962963,-0.9,-0.1,0.1,-0.05,0.4,0.05,2300
12.0,575.0,0.519999999096,0.999999997067,0.700879763341,11.0,10.0,2.0,1.0,4.74260869565,7.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.028576975093,0.170700437287,0.168390327139,0.0285750287127,0.603757231769,0.377815934066,0.101717032967,0.04,0.0139130434783,0.741935483871,0.258064516129,0.316563146998,0.1,0.8,-0.273958333333,-0.6,-0.1,0.642857142857,0.214285714286,0.142857142857,0.214285714286,1700
10.0,221.0,0.575342463126,0.999999992248,0.682170537348,7.0,5.0,1.0,0.0,4.73755656109,10.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.652952445212,0.0200012030744,0.0200065957984,0.0200004039589,0.287039351956,0.451073232323,0.261363636364,0.0452488687783,0.00452488687783,0.909090909091,0.0909090909091,0.326136363636,0.1,0.6,-0.125,-0.125,-0.125,0.0,0.0,0.5,0.0,720
11.0,537.0,0.560636181788,0.999999997024,0.690476188421,29.0,8.0,1.0,21.0,4.74487895717,7.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0286031936617,0.0291820766958,0.0285738110679,0.739994223535,0.17364669504,0.418395780465,0.101786336269,0.0316573556797,0.0111731843575,0.739130434783,0.260869565217,0.257085561497,0.1,0.5,-0.219775132275,-0.6,-0.0714285714286,0.366666666667,0.175,0.133333333333,0.175,2000
11.0,175.0,0.662857139069,0.999999990566,0.754716974012,10.0,1.0,9.0,0.0,5.02285714286,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.022565914334,0.0222329478957,0.133252666503,0.688785915147,0.13316255612,0.628937728938,0.0937271062271,0.0342857142857,0.0285714285714,0.545454545455,0.454545454545,0.463095238095,0.214285714286,1.0,-0.269166666667,-0.5,-0.0333333333333,0.642857142857,0.214285714286,0.142857142857,0.214285714286,1500
7.0,197.0,0.754098356535,0.999999992308,0.830769224379,4.0,4.0,14.0,0.0,4.91370558376,8.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.50167128581,0.0250047343506,0.0250705148269,0.160877041303,0.287376423709,0.545,0.104444444444,0.0507614213198,0.0203045685279,0.714285714286,0.285714285714,0.320833333333,0.166666666667,0.5,-0.347916666667,-0.7,-0.2,0.75,0.375,0.25,0.375,1800
14.0,517.0,0.509960158347,0.999999996587,0.679180885054,4.0,2.0,1.0,0.0,4.53965183752,5.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0400012780948,0.239674193303,0.439651884244,0.0402075344572,0.240465109901,0.389178240741,0.039380787037,0.0348162475822,0.0309477756286,0.529411764706,0.470588235294,0.358333333333,0.1,0.8,-0.272482638889,-0.9,-0.0833333333333,0.0,0.0,0.5,0.0,751
11.0,206.0,0.578680200108,0.999999991597,0.689075624462,3.0,2.0,1.0,0.0,4.04368932039,7.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0285922118899,0.0288622963866,0.0285844485271,0.283119570931,0.630841472265,0.328518518519,0.052962962963,0.0291262135922,0.00485436893204,0.857142857143,0.142857142857,0.22,0.16,0.35,-0.333333333333,-0.333333333333,-0.333333333333,0.55,0.1,0.05,0.1,3600
12.0,209.0,0.6138613831,0.999999990909,0.781818174711,8.0,5.0,2.0,1.0,4.33014354067,10.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.793680746068,0.0202670251047,0.145671984475,0.0203180933366,0.020062151016,0.424867724868,0.190476190476,0.11004784689,0.0143540669856,0.884615384615,0.115384615385,0.277536231884,0.0333333333333,0.5,-0.32619047619,-0.4,-0.178571428571,0.366666666667,0.183333333333,0.133333333333,0.183333333333,4600
12.0,226.0,0.623809520839,0.999999993902,0.634146337597,24.0,4.0,10.0,1.0,4.82743362832,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.261295848145,0.136123532188,0.0200267002291,0.562553301382,0.0200006180564,0.547222222222,0.283333333333,0.0530973451327,0.0132743362832,0.8,0.2,0.502083333333,0.1,1.0,-0.308333333333,-0.4,-0.125,0.833333333333,0.666666666667,0.333333333333,0.666666666667,969
11.0,558.0,0.500924213492,0.9999999967,0.712871284776,5.0,3.0,2.0,11.0,4.12903225806,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0200083679912,0.119370570213,0.0200001309524,0.820620884095,0.020000046748,0.570861678005,0.189640022676,0.0465949820789,0.0161290322581,0.742857142857,0.257142857143,0.441437728938,0.1,1.0,-0.368055555556,-0.625,-0.166666666667,0.0,0.0,0.5,0.0,2300
11.0,1049.0,0.473837208843,0.99999999843,0.656200940885,7.0,3.0,1.0,0.0,5.08293612965,9.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0222248107799,0.0222242079982,0.561875132999,0.0222229267009,0.371452921522,0.463571428571,0.0880952380952,0.0305052430887,0.0133460438513,0.695652173913,0.304347826087,0.378571428571,0.05,1.0,-0.371428571429,-1.0,-0.025,0.0,0.0,0.5,0.0,1400
13.0,705.0,0.526086955759,0.999999997625,0.698337290503,15.0,2.0,11.0,1.0,4.52907801418,9.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0222234173151,0.911080251744,0.0222230084693,0.0222505515861,0.0222227708854,0.55516971917,-0.0743398268398,0.041134751773,0.0397163120567,0.508771929825,0.491228070175,0.406097925063,0.1,0.9,-0.482206632653,-1.0,-0.05,0.0,0.0,0.5,0.0,2000
13.0,344.0,0.548961422703,0.999999995238,0.671428568231,4.0,2.0,1.0,0.0,4.82558139535,8.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0252865306667,0.0250016031618,0.280107813687,0.0250689725413,0.644535079943,0.546354978355,0.200935064935,0.0436046511628,0.00581395348837,0.882352941176,0.117647058824,0.348225108225,0.1,0.8,-0.1,-0.1,-0.1,0.2,0.2,0.3,0.2,2500
11.0,977.0,0.411214952844,0.999999998267,0.552859617759,13.0,2.0,1.0,0.0,4.95087001024,9.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.352582483305,0.0222426369547,0.175092689481,0.0222641734745,0.427818016785,0.504683840749,0.160441061671,0.03582395087,0.007164790174,0.833333333333,0.166666666667,0.330714285714,0.0333333333333,0.7,-0.245918367347,-0.5,-0.0714285714286,0.225,0.0125,0.275,0.0125,918
7.0,314.0,0.592948716048,0.999999994681,0.787234038366,5.0,1.0,0.0,0.0,4.87898089172,10.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0915225738756,0.146970640103,0.225877223856,0.0203578536562,0.515271708509,0.578668831169,0.167922077922,0.0382165605096,0.0031847133758,0.923076923077,0.0769230769231,0.32987012987,0.1,0.8,-0.6,-0.6,-0.6,0.0,0.0,0.5,0.0,3000
11.0,221.0,0.626168221373,0.999999991379,0.8103448206,0.0,0.0,2.0,0.0,4.93212669683,8.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.527044901072,0.255735550743,0.166426489145,0.0254710043863,0.0253220546534,0.519964012596,0.135164192533,0.0633484162896,0.0180995475113,0.777777777778,0.222222222222,0.325714285714,0.1,0.5,-0.38547008547,-1.0,-0.155555555556,0.0,0.0,0.5,0.0,3000
14.0,169.0,0.674556209026,0.999999990196,0.764705874856,2.0,1.0,0.0,2.0,4.4674556213,7.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0286508303285,0.0297958562823,0.0285736691548,0.294946012999,0.618033631235,0.527146464646,0.342171717172,0.0532544378698,0.00591715976331,0.9,0.1,0.492525252525,0.136363636364,1.0,-0.166666666667,-0.166666666667,-0.166666666667,0.0666666666667,-0.166666666667,0.433333333333,0.166666666667,1100
9.0,303.0,0.626666664578,0.999999995192,0.749999996394,10.0,0.0,1.0,0.0,4.85808580858,10.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.124421856274,0.103535261831,0.223484382692,0.0200004929375,0.528558006266,0.326878787879,0.00819696969697,0.03300330033,0.029702970297,0.526315789474,0.473684210526,0.242159090909,0.0625,0.6,-0.246296296296,-0.4,-0.1,0.0,0.0,0.5,0.0,696
10.0,274.0,0.483271373668,0.999999995327,0.495327100489,2.0,2.0,29.0,0.0,4.89781021898,4.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.799836790519,0.0500827199163,0.0500000881261,0.0500000745307,0.0500803269082,0.533194444444,0.0455555555556,0.021897810219,0.0255474452555,0.461538461538,0.538461538462,0.419444444444,0.15,1.0,-0.229365079365,-0.6,-0.1,0.0,0.0,0.5,0.0,1200
14.0,910.0,0.447031431377,0.999999998179,0.579234971623,13.0,3.0,0.0,11.0,4.26043956044,10.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.491034500949,0.120051295577,0.0200004564298,0.348913409645,0.0200003373987,0.510636560409,0.205911386593,0.0857142857143,0.0153846153846,0.847826086957,0.152173913043,0.387645687646,0.0333333333333,1.0,-0.369246031746,-0.6,-0.125,0.666666666667,0.333333333333,0.166666666667,0.333333333333,11400
14.0,302.0,0.649305553301,0.999999993939,0.848484843343,8.0,4.0,1.0,0.0,4.38079470199,10.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0204199480076,0.0200475017917,0.575177262252,0.152647688482,0.231707599467,0.476811594203,0.16231884058,0.0397350993377,0.0198675496689,0.666666666667,0.333333333333,0.425,0.1,0.8,-0.127777777778,-0.25,-0.05,0.0,0.0,0.5,0.0,11600
9.0,322.0,0.594249199379,0.999999994819,0.761658027142,5.0,1.0,1.0,0.0,4.92546583851,8.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.150019974463,0.0250019987584,0.403436351272,0.0250013048884,0.396540370618,0.614880952381,0.0958333333333,0.0124223602484,0.00931677018634,0.571428571429,0.428571428571,0.3875,0.05,0.6,-0.293055555556,-0.4,-0.166666666667,0.0,0.0,0.5,0.0,1100
14.0,928.0,0.408052230242,0.999999998141,0.561338288919,9.0,8.0,1.0,0.0,4.25431034483,7.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.745273361532,0.168288435894,0.0285715135189,0.029293896683,0.0285727923722,0.472906260406,0.109196359196,0.0571120689655,0.0215517241379,0.72602739726,0.27397260274,0.335636690354,0.0333333333333,1.0,-0.353571428571,-0.8,-0.0714285714286,0.666666666667,0.333333333333,0.166666666667,0.333333333333,2100
